ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
-1.3149477624685102,-0.18380560569307985,-1.1803757077192771,-1.026439344500107,-0.4989400751825173,-0.5594500713657049,-0.4758205825689936,-1.3737482514917516,-0.9908881713869757
-0.11692869745764986,-1.1194666978042778,-0.6071016699997783,0.7244504479884716,-2.011704916236459,1.6996466659349243,1.2375355263036232,-0.9229920578407228,0.7946173872083331
-0.8180781479247957,-1.3086133807228784,-0.9640946952754109,1.239422130603101,1.9327910630039216,-0.3646614959198873,2.054642938338225,1.2493274073416496,-0.09695799396333647
-0.0862595054000838,-2.4872645368399513,-0.377406370971446,-1.4744013792740505,-0.7224625582124021,0.7715337104941287,-0.22156674234436474,-0.2607988464864401,-1.611996000692201
0.07586085720955583,0.42789479570599975,-1.1612585079492155,-1.0219292416630457,-0.5044482399354763,-0.5890778626625178,-0.4547426774699892,-1.3869193922587748,-0.9787248762268773
-0.29693788455012166,-0.02771374342636571,-0.15556832311133378,-0.2718433366448115,-0.9204287073063597,-1.5993423933646056,-0.26586505077595607,-0.36396029364449595,0.5096767737809096
1.1319301260963333,1.20893472866779,1.58757898686421,1.1652226546768687,1.0912506589693252,1.2989249222479786,1.5596298382006883,1.6593103963655942,1.3924698071515125
1.4927407960083487,-1.2837869259840118,-1.5310412965364586,-0.6246046892329774,0.15148442937727608,-0.5318284314068886,0.08497242805836161,1.4305132200968513,1.7092025072755928
-0.8967301607294967,-0.7169976844997235,0.1343064718193744,0.33385013599397995,0.8323592532275946,-1.0365936437109446,0.29477550861763796,0.30940939816299906,-0.9131201310573618
-0.002319609741210833,-0.5581257096600586,-1.2610172677546456,0.15533810371078957,-1.2055935043759756,-0.07772025351631852,-0.4024122993586618,0.1336573798096159,-0.3957932340621774
1.9467060757662848,-0.6392388722978244,-1.0475154305485714,0.0030850059460673655,0.6280967920567457,1.4910697715133996,-0.2740299953568428,0.45942385381507533,-0.9916212605075306
-0.9927368645142024,-1.632208971172188,0.2307059176009963,-0.622581337812274,-0.9136107341471504,-1.3017832362713033,0.42296218022087345,-0.5049329639158442,0.693969668608522
1.5096448146840196,1.3662061778827903,1.5851584121584545,1.700301717315787,1.2893231257005335,1.4792779639880755,1.375024722186298,1.3353258269358907,1.5106778498310425
1.43052109483107,1.2476479227536552,1.5496293110518082,1.7917530779677595,1.5234328660318601,1.461481196518033,1.7708855903495326,1.2054306690619436,1.3804729603941808
-1.4755914772655867,-0.5272844620585013,-1.2000659838140706,-1.0202564486250922,-0.5319071166048234,-0.5907886962245227,-0.5141783588680848,-1.3555299591432666,-0.9707588330845047
0.9272391502658931,1.022551769595963,1.4683373340993822,1.2051902464289768,1.1344149731484146,1.4334435932077236,1.3722226761165623,1.20025009603764,1.4597134138466246
-0.6824850289763479,0.8384392119602019,-1.1553202456681133,-1.0514285717643128,-0.5974135642518782,-0.6362773177098651,-0.5048252658191666,-1.4429606452552428,-0.9658991492348953
-1.1653650770960042,0.29868152046517893,-1.200611003683862,-1.0305767938975445,-0.5462023681690195,-0.5725886006328035,-0.47370052763592063,-1.3931297481303795,-1.0109732384742955
-1.0007262021336654,-0.5516797632476357,-0.32759564352719617,-0.42843542231270104,-1.7448700851127237,0.4730924350239767,0.018947157916632533,-0.4318941518296321,0.19921383628307596
-0.3245817839742659,-0.03774397708433824,-0.4363348288070052,-0.3730265910440302,0.011272333612870349,-0.35691978113827727,-0.8713235485123844,-0.3661000781483762,-0.16245259234308382
0.55842059642498,-1.3526731805526513,0.6609509730828653,0.5409589109419459,-1.853012893176567,-1.2819206804106589,0.49422448862584745,-1.1375247088569203,-1.0006799754803057
-0.4606539727078572,-0.35977687319100404,-0.08547176354213067,-0.22121802088679354,-0.6573566749011476,-0.5777940572627958,-0.4024815981084651,-0.06904740548297739,-0.1295844127912961
0.037740471913339624,-1.1630616816208144,-1.220923049248137,-1.026292399641552,-0.5288806805920468,-0.5999949943198062,-0.45901935878280437,-1.3779659122929533,-0.9757291206990808
1.093992784447081,-0.48283199629130846,-1.1650862891653047,-1.0579237398947885,-0.4893466231374295,-0.5613784502807982,-0.46114224949434074,-1.394704101435614,-0.9698719405159322
-0.49502480581103214,-0.05885378144913938,-0.21587105358584235,-0.010601097998650156,-0.4512565997940897,-0.2925517657987,-0.3401718229334866,-0.3086892183845143,0.04310694638748032
0.15270680815114349,1.7202871685261647,-0.4451364096474368,-0.37784952038240316,-2.3627493311239274,0.4136466937369541,0.9673364060726763,1.0767961482431712,-1.4836437646594582
1.2940308158247837,1.13444871525832,1.2698957203829953,1.3503476691744307,1.3048592010899431,1.669421247268873,1.4534054178256661,0.9143973811460804,1.3356851266281204
1.3659236157459789,1.3432540591313546,1.7679757000177398,1.4146294596981561,1.2629030152850633,1.4675349717122979,1.2186159582208806,1.4972445083398924,1.1974128150959256
-0.2535166152251745,-0.11716366707666523,-1.2078829915612412,-1.0539798051243092,-0.5110479021530553,-0.6087378625775104,-0.39983754467719623,-1.348929136870844,-0.9716045700070053
-1.345331096097096,-0.3438673631886101,-1.2046546445909543,-1.0122957899041747,-0.5246122990853291,-0.659900824717258,-0.4819566614432808,-1.4059321927541564,-0.9445373755872102
-0.772530659509384,-0.4061167955845022,-0.1372845292893364,-0.2096089440578701,-0.5046403077603855,-0.2840712011378404,-0.27082271715210504,-0.27647694723763866,-0.0937270403781201
-0.8936383784059025,0.5521746165293865,-1.1715219399614392,-1.0769322115286144,-0.5710647172484987,-0.5487283547824547,-0.49907312943046855,-1.3712496066496591,-1.0163098075867887
-1.3663741676620458,-0.24189488938879297,-1.1976126692390126,-1.0431695251417192,-0.5351531798733759,-0.6245510572866344,-0.4602209763592208,-1.4493927791802317,-1.041522760244178
-0.03364369829998848,-0.9341579599599747,-1.1877042998478664,-0.9855828713631736,-0.42647804238050174,-0.5926041073077674,-0.4624570626311596,-1.3589550191461661,-1.0052812573442913
0.4175317942125661,-0.391336894245692,-0.8938264712871983,-0.32795848735473443,-0.3651563459995967,-0.19475737659963394,-0.2863916222697965,-0.4099935078253958,-0.5572201321000865
-0.24494438162133256,-0.5957004046374479,-0.14378777412359833,-0.28723856640674184,-0.3001284270124144,-0.1435816814167312,-0.2812570077852967,-0.0237663778542647,0.045134071219406734
-2.320184794084107,-0.9293558074046763,-1.0533084612812966,0.3539970361146036,1.7530961861074779,-0.46292760572369923,1.5476805148567498,-1.5767213581923916,-1.4053647223698433
-0.8068611425702028,-0.5629366479714215,-0.08016000005509484,-0.2678625580334322,-0.356979569881688,-0.28706739111840124,-0.24397627409245545,0.07123627905443938,0.12702520337221182
0.12467719587993972,0.47723444704014323,-1.173865256312891,-1.0069621740132804,-0.5239816545229994,-0.6085510698590768,-0.48373013525528746,-1.3555969710464784,-0.9703157587568908
1.0025877135181347,-0.5776983614453844,-1.1740713883111578,-1.0025007958923164,-0.48473831958015545,-0.6055151903761999,-0.467454423105171,-1.4030751466419622,-0.9494078968476474
-1.4526005323832667,-2.383741766891379,1.1499176299226581,1.1038694119565586,1.2634982901313723,-2.1786392928010887,-0.07371539448016136,0.8411093070586211,-1.460263307880218
0.15323323599129993,0.3667671314403403,-1.1827788095625613,-1.0423656941798234,-0.5372946110174448,-0.598327194980526,-0.4951457662492225,-1.3914038477829525,-0.9787716420214315
0.11264022119440112,-1.568512295941459,-0.01752385768951424,-0.31917982116030863,0.29222662079017736,0.17056531522315363,0.07552686082890321,-0.35435672858805745,-0.2186836094650919
1.1571194956083688,-0.21606923055052357,-1.2019589336717054,-1.0286777205619364,-0.48817348992329324,-0.620024348089623,-0.4615323644159232,-1.387933628056889,-0.9242889205285377
-0.5736200958108248,-0.08811256757850003,-0.031156642229463155,-1.1597895968395517,-0.012992576380472675,0.5861635277388297,-0.8496036427659248,0.3555084335820992,-0.6471744835451582
-0.31332868187658297,0.7338314751919397,-0.01678999671827921,-0.30166601397144205,-0.571764110149415,-1.6700337966743,0.285724757579286,0.05547482141977205,-0.1727882684949157
-0.6165595190081677,-0.06254118810217262,-1.1980451129494676,-1.068016743183638,-0.5440106932060397,-0.591182183660893,-0.4793670000342658,-1.3894028486909267,-0.9597454682674754
1.4334294170546382,1.3906922552710839,1.614719507070941,1.2030345009360743,1.5948480818025226,1.3642418015663522,1.4388124752351699,1.2213364952716765,1.7940391221681002
-0.1281685962230409,-0.6434295573256515,0.08431167629596358,-0.9077067700256887,-0.2065263376006349,0.2826953186136956,-0.4343120188715413,0.23732486574805065,-0.9346623856262098
-0.5163384985509296,-0.7327147497227291,-0.13191422133091787,-0.3361930419732931,-0.0929763851233971,-0.3177532273322235,-0.7153466366989868,-0.0943631458338715,0.25450823557393437
-0.7344806724375779,-1.7132077206212322,-0.7029493264766957,-0.5874449060646364,0.7900322543358999,-0.39609942170758505,-0.8019913497025376,0.3158895764910842,0.15653387359011578
-0.6459374639854056,-0.39235077379389643,-0.32849835558741425,-0.3185202832195038,-0.5066297047720688,-0.3525496009118995,-0.48886800437512573,-0.6318932682541993,0.230084666198898
1.282835951693417,1.1312098784746851,1.4255118266575357,1.6509031346329504,1.2467211665756213,1.4691631391653226,1.5614268730523115,1.2202945498328437,1.3456603659781805
1.3577853864534193,1.4784670693631017,1.5493440146877866,1.5416640933706565,1.6741607729506525,1.1256925148793504,1.240322703205762,1.2998697206201173,1.539814185048132
0.033037479512677506,-0.28867493805003885,0.1987571331401395,-0.6988636295466137,-1.2118641376195642,-0.8945066544231888,0.8358179589688027,0.6687311128561451,-0.6159523582179741
1.1519095079503303,1.3210510884196789,1.5395636003981577,1.5012149199279852,1.435623452085929,1.404848798849276,1.5041216780856381,1.733634796227946,1.5776565628073296
-0.6419049612792286,-0.10191861634757485,-0.22896347588600885,-0.24483869102319092,-0.054809482106570474,-0.2140922684559765,-0.02619479682311661,-0.20280833392093847,-0.19318689610121595
-0.23095357207463676,-1.6678180776216995,-0.9802611700548581,-1.7656014161966802,0.813152342507623,-1.7059715567675193,-1.2879008550094633,-0.555380296845249,0.23514482563325048
-0.2582157482639308,-0.5827684219849795,-0.7376128004982412,-0.41160194150567575,-0.350019353379644,-0.08991693913285992,-0.48279720682992294,-0.39604927954471136,-0.004482893386904336
-1.0543886377172083,-0.5070897864316979,0.04308845053619074,-1.2372611316557127,0.7453503551003389,-0.6612597218149348,-1.060662802212916,-0.00807677697459732,-0.09445076996156744
1.4964988748255905,1.4078113607012,0.001439073883098696,-1.707854403725872,-0.5643219334413584,0.48898158495089883,0.1929593193533331,0.6575228452627082,-1.4658119637358824
-0.006672552729260557,0.9895584069587037,0.5130987483240576,-0.4738434501832447,-0.841012029016884,-0.0305628552192496,-1.503020876602672,0.3869131127422748,-0.6048119025256558
0.4506847865020296,-1.1725955444099565,-0.05725591871667694,0.8433257056060497,-0.1269220784878485,-1.6886468173018065,0.6211708940585591,0.7334692446273625,0.8134522268642482
-0.3105739744687937,0.5073175375506338,1.478875302754532,1.0785926980799814,1.8533483540448321,-1.9595564421980283,-2.3806913556232203,0.691844903548019,-0.8994879522525383
-2.3982992160618846,-1.811286191891744,-1.2244966799391779,-0.3866498263770347,-0.21070720005028248,-2.006111924515108,-0.7942949974912622,-0.9626898652479601,0.5980662303917569
1.2940140234338153,1.606840495078305,1.49924238565546,1.7401927925052447,0.991702160766209,1.8741945723157223,1.2223502583507562,1.0794951905129704,1.455134850313505
-0.4987466091136133,-0.644657222212439,-0.5325730741221031,-0.1855744481222299,-0.3221710135444105,-0.2774473644075697,-0.36376724509667663,-0.29255599274471294,-0.12765199295772509
-0.46522665338017943,-0.7794878542522771,-0.30343934881284695,-0.350692514622924,-0.4529567735613342,-0.38747801251417086,0.054742661659368655,-0.011564116107757063,-0.2173194127279511
-0.1466384174307425,-0.8083901404946348,-0.7697258262384425,-1.1640042860987334,-0.3558412859579896,0.04661329513651627,-0.7993077485653373,-0.13995201054035347,-0.9226470852291484
0.9577175632564449,1.193694396470845,-0.8170805374301904,-0.7654084288742485,-1.5930403279860281,1.1933131517646813,2.033398337563543,0.8822909714134886,1.57934714457164
-0.5887205691591881,-0.07802056170081739,-0.2720573786463316,-0.3390992439132614,-0.11545170241365489,-0.23024754188072136,-0.27735643896043116,-0.10878702610331153,-0.12639694324957756
-0.5324006602002235,-0.16138338821515702,-0.4480649160023185,-0.11592579104420213,-0.4207975021990454,-0.43343224067917946,-0.23731444251013925,-0.23817930595478382,-0.113530052407019
-0.6850028602062651,-0.3670985536690599,-0.4114453862345353,-0.16365500102088423,-0.3950850219339789,0.16933397740327166,-0.08520877482596595,-0.08597474526323397,0.05515943820136604
-0.0737859558109021,-0.31509325229259333,-0.2359466910705594,-0.07789611906056312,-0.006842982608060229,-0.05329139504538961,-0.21240849296192224,-0.32150316767030657,0.15855519763411202
1.3264799727433016,1.484695449688568,1.4869332356690785,1.1414922369333211,1.847540513171091,1.504272504557196,1.1211001714939273,0.9880835012062748,1.2906863666165667
-0.6626116080482138,-0.2950112438619681,-0.2675971940334046,-0.07234755061748901,-0.14039848581118664,-0.3291887285424093,-0.17113886568072706,0.11863610836281,-0.024832618558778254
-1.0032971830688044,-1.2269943823250555,1.037094991940914,0.3480381452474342,1.5907207145508968,-0.8358064530592337,0.8261428215808654,1.0062078217517552,-1.4766699252982995
-0.4975761363910123,0.7453751841971993,-1.1847553696600377,-1.0443659860402308,-0.5605028781698994,-0.6130039746487348,-0.4566619434096039,-1.3569049458088327,-0.9196428622330082
-0.7153005268702165,-0.26815050471220553,-0.00537616355554017,0.10799140353441807,-0.10581428071427387,-0.20948602918162762,-0.774804302721257,-0.21719715092502653,-0.25424939639214494
-0.6957129802048225,0.4697299486583177,-1.1725769475450762,-0.9678797993626358,-0.49486689721903576,-0.6538425566241239,-0.4727249234109074,-1.3549851824193757,-0.9505243761539101
-0.8525014103038321,-0.19374831601202294,-0.10837677674216754,-0.2560807321316297,0.1284549828381159,-0.12777030943551773,-0.22864950859073963,0.06584696159637222,-0.06309854705805164
1.6197312680302043,2.0325764423369796,1.2770406322208645,1.6052813591173432,0.9592594309533105,1.350430994157665,1.597528887620347,1.466838780614773,1.3059963108571393
-1.0540235243132816,-0.3601271131595141,-0.36478110238297384,0.16893807032505953,-1.8306800911312777,-0.45632697418185747,-0.29408615417542694,-0.39880476597768766,-0.014345770727554967
-0.9567307394568166,-1.0360307097013675,-1.0733626382884691,-1.4281585499442777,-0.23580152937582094,-1.9207791795361013,-0.46166887864833567,-0.04606789362434313,-0.40400720466170903
1.5420460698606966,1.3055780164614283,1.4498104353066634,1.706194870778114,1.4660094083717912,1.917289758096164,0.8022017039530168,1.2835797846369055,1.5239491834524261
1.80668418822103,-1.5264242284740879,0.7595921893790367,1.0441621825291674,-0.46195394800090417,1.9579062338382762,1.0368342783317814,-0.006172049046718544,0.2726355822497812
1.5597689337460305,1.18867735833289,1.4880152696104805,1.3760955742098488,1.410338655015682,1.4562394374381924,1.1610637750056856,1.2813562299655257,1.8793585281168739
1.407705929693416,1.4749631691901528,1.0415186715011913,1.5273320082510904,1.6229008574228774,1.5678238719869002,1.7825223524211042,1.2408279267682418,1.6945280628897423
0.11662109138757681,-1.0315201007679584,-1.2112998523718381,-1.002835912792773,-0.49416711782553246,-0.6381179522023878,-0.4883116339629697,-1.369063408415691,-0.996685825811646
-2.03610285920629,1.3818492261256956,-0.20986918233538637,0.2237135444085385,1.7411389910004076,2.116857349463267,-1.2014584710415785,-0.8471469335920585,-1.7737610287717458
-0.49457160737650396,-0.07789569088560379,-0.33913434342342946,-0.25054836376278183,-0.2444068603085707,-0.16794858950017866,-0.22346972532738807,-0.16115315257848772,-0.10908453675721938
-0.23428240511205656,-0.3788738612737682,-0.2980928903399796,-0.3421510349651924,-0.3018811507259347,-0.0005954363601219886,-0.9331073389001058,0.09896056816999878,-0.06230512741060392
-0.13457706630023583,-0.5514698792665567,-0.2625777447101021,-0.02096910465681967,-0.25776033824153766,-0.2205197345956985,-0.6045347294067779,-0.04849166906148381,-0.15184349256175259
-0.4413300912964035,-0.5464987762050041,-1.1439289196424163,-1.0612325803328722,-0.492325193113284,-0.6014955576590372,-0.5051381840101692,-1.3345640302264272,-0.958670438386565
0.5318711429934619,1.6133479856873296,-0.1636687710443072,-0.9773720886196737,0.4851055616852306,1.6638001028399658,1.0918469491038205,1.403607080427841,0.1354027495808866
-0.24835694137681188,-0.3230715780037891,-0.39988712633695095,-0.08624425188181514,-0.3016176425145425,-0.15060557924207252,-0.4268955885938341,-0.13330358848402263,-0.03578692627874222
1.6712342403083429,1.2678317341733363,1.478280131430727,1.5644404637207376,1.4158197535208383,1.460939386332864,1.6824287943118772,1.675674575591225,1.4935928181826286
-0.32430627684884955,-0.6959708317617348,-1.1828538525675547,-1.0172567680008577,-0.5199895267470932,-0.6378512469632247,-0.4632405243552723,-1.3514141423735244,-0.9871945067608976
1.0421570102958377,1.5913941759101957,1.2840475101681452,1.6671420016181822,1.378460597722582,1.7379267969173628,1.5240304167601977,1.5713603978615829,1.2612360454755411
1.368446595623099,1.2401545799298865,1.5512041344007537,1.5019147563994537,1.5605704182572646,1.1231916018266892,1.231127394085284,1.717674024722872,1.6193393914107237
1.4642637078698417,1.459810931129995,1.3713487473399648,1.4979627458235865,1.3834042934141917,1.411157700096046,1.6830299783979277,1.4105888192644567,1.7805752449995453
-0.5443795610966082,0.4453561729008715,-0.6003177480446525,-0.7168758471042856,0.3553903178783262,-0.02038480825624466,-0.28235986275647773,-0.3473422325768017,0.2414103871075039
-1.2505603643864645,-1.1391732292642738,-1.195956586992612,1.7843048776836914,-1.2036963009686568,0.10961198950134399,-0.5921386762598908,1.7164615183415926,-0.7081824495508834
1.3732876777146523,1.3996265236101684,1.1726468356985853,1.4835897626213008,1.8042620079622274,1.0697195278544511,1.4986516002884824,1.4454789456898964,1.342624321280562
-0.323020962358115,-0.5860157479775611,-1.151685447877379,-1.0274590176466065,-0.5101449648274825,-0.6279385997283123,-0.46362545086686097,-1.3056639072384173,-0.982523248867151
-0.41076404099518854,-0.18105713040393973,0.3138443812812455,-0.15343284975024618,-0.0004831347229805288,-0.10633505500964886,-0.20948999760892828,-0.17768618303072425,0.009463928480417516
-0.11850952226583883,0.804477306711732,-0.546499767372208,0.05194727023323142,-0.1903370983161611,-0.7328539961609392,-0.7697156766369456,-0.5183875806368505,-0.29358592310313564
-1.1404681121599274,0.11236374875088265,-0.25146701060563054,-0.4557109738051683,-1.0364470827702381,0.32144205755650646,-0.06009922111818023,0.5860335126593365,-1.0624292695634854
0.2648268094923496,0.17280653182879666,-0.2988106842335602,1.6681058356642204,-0.20184477632520387,-0.13794056837285978,2.267357322240452,0.11590685099660644,-1.3639878576400752
-0.4139002925640882,-0.4269013952435873,-0.1892126776879796,0.061364491112571126,-0.06824552225606628,-0.3344381667896464,-0.40186030853487303,-0.18488000441051816,0.08135675550273345
-0.39671494964484544,-0.9345867560803683,-0.36105987566899844,-0.32019365636487385,-0.10681447930125437,-0.3183405091728641,-0.6836387772839935,-0.2940490182268726,-0.08606246348076953
1.1980529057694607,0.9765365521591971,1.7863321077524812,1.2698909543523003,1.2465508505987568,1.456458952898478,1.2602795193868799,1.3174405934272704,1.4148604346201652
-0.6309345232325316,-0.3655993518170442,-0.34882695595436436,-0.7584259474757549,0.18979232525032702,-0.16274570681669948,-0.3762731063606095,0.35630116208800267,0.06074995120253745
1.6194104725201173,1.6612848589483484,1.4234749639210695,1.5264309121770983,0.9817013341760089,1.6141009867850329,1.2923791144234218,1.0041252836452186,1.2517846838996625
-0.4299755259657659,-0.35659269198622495,-0.40075218304163845,-0.11769895787942383,-0.6375341654814123,-0.17646961095618455,-0.6129832072406735,0.0946721808536766,-0.092435638372524
-1.2974701227691334,-0.04313211642663879,-1.1652340644470824,-1.0498258408993628,-0.46732501263280324,-0.5660864996259616,-0.4177252453440225,-1.402543139484994,-0.9718094916548291
-1.3146895855697458,0.01340935711320854,-0.23588639356411736,-0.8597105554279243,0.22715060417139346,-0.008729720828674388,0.5219410279458849,0.6052643657946641,-1.0497947215855403
-0.6557913006054621,0.9586233061014282,0.4700832806445029,-0.8076886517735459,-1.0447096077889975,-0.6781153164028991,-0.0018694016735783159,0.428739174741091,-0.7427115740046702
-0.5155746935156623,-0.4073209031731175,-0.23686120409710246,-0.3627052736595583,-0.4802669813166145,-0.18174582905327477,-0.21452933306889524,-0.2626567815563428,0.03271706690565134
-0.36670564921120213,-0.2875437199569398,-0.2077598417896824,-0.046587974615557505,-0.5230676636393081,-0.4030338430024998,-0.5377271853000369,-0.05703204884789894,0.08981010261296722
1.3993137201288919,-2.540827253273494,-1.306933658518462,-0.7261399458037461,-1.6338959789569476,-1.1705851985241398,1.325936702072706,0.3548304260873248,-2.0866782078772577
1.2398324904686215,1.7059864738862942,1.5140873631232399,1.2926000905940127,1.2286432476801836,1.6475214477579927,1.4983987771949325,1.5354133509848802,1.2846166631643359
-1.312076834932111,-0.20011078211602362,-1.1669066919947457,-0.9994429519650733,-0.473866048316274,-0.6808946423305109,-0.49802555957465905,-1.3614742707667788,-0.958280538934633
-0.7076731165291373,-0.9661110855309409,-0.3880848973756366,-0.09268832713710921,-0.13145390288107495,-0.37391437723562587,-0.36478271286630964,-0.24260107247266727,-0.08502604732349751
1.2783004921070609,-0.03461969310587369,-1.1412846501384002,-1.0032550243395502,-0.5487728851525581,-0.6447497290610749,-0.4913785523471156,-1.4301378122391186,-0.9665930102806737
-0.6874258733275543,0.7300100001773759,-0.6988291372811222,-0.3472981401302971,-0.5121885618834722,-1.0019912160188948,-0.36359801707621153,-0.11312129807998346,-0.5853857344957871
-1.9639102506645914,-2.44120641934755,1.4129198018799525,1.7546435173927368,-2.14981057485,-1.6956408013065465,-2.2816562659172193,-1.2189284695889657,-1.234118782253645
0.9989936591849122,-0.5853766425253348,-1.2136333547791822,-1.0270724261601316,-0.5422303326985939,-0.5856354733563043,-0.5416500556788039,-1.3778548694386346,-0.964468448035109
0.9871808641502604,1.1607546217098481,1.6978493734240037,1.5949587662953426,1.5574177299449372,1.4927268972599013,1.135905797157619,1.1714629278537438,1.7923808210870995
-0.12394300688730697,-0.05995235639236851,-0.49498111415252716,-0.31955761226786417,0.02732464154714903,-0.4845768054300724,-0.25733740306613556,0.011681766086153119,-0.2779731872908766
1.2039110568227576,1.5465741749319837,1.4828557310819437,1.3878859057802861,1.409232855355192,1.2316183342074765,0.9045368074929674,1.4386735920886444,1.5025703843894131
-1.291547674012889,0.6061627355278264,-0.45867674477283993,0.042566567927036135,-0.007580155915717893,-1.2345736431544672,-0.2367666747291436,-0.8181588615021994,0.24202988778605897
-0.5149486454074808,-0.9716358640733254,0.387211078313965,0.051607499706311656,-0.2517862398577942,-0.5396656164000626,-0.7049103725754962,0.3851623017822752,-0.5454317919012951
0.362622194365766,0.35269382346643646,0.9190271516578069,-0.6551437967860538,-1.0557968582261996,-0.25669527698387057,-0.9877760558591413,1.8022828892864875,1.2971208038279636
-1.60861789413838,1.760004435896139,1.0621334353956364,-0.9763268078543382,-0.983204392762656,1.3910901673011067,0.8435264874750821,1.0502537176856712,-0.26378664869065116
-0.5239228005589204,0.10662234414378069,-1.2023734301647109,-1.0151004086779694,-0.5222418984310971,-0.6709946135602235,-0.5089084964585562,-1.4010853898482492,-0.9357946476858154
0.46564173741204584,-0.24536024072831222,-0.3107498707242162,-0.744597704639968,0.16399009787394772,-1.8330090722090737,0.07245585976279932,0.06393992763310286,-0.5264195606446562
-0.6238983004887354,-0.07508156831211397,-0.11660003295008955,-0.02700024403813161,-0.4213619007130777,-0.21528571448924408,-0.21385517570443974,-0.20529620890324723,-0.25151946883152937
0.7114959704762353,1.9683229317425508,-0.03195038506192155,0.20135856931402565,-0.1140993527159037,0.1930123610419938,0.00415634361112279,-1.547437204012714,-2.103615760706975
-0.32476219543244184,-0.47873977493774617,-0.4802925515561559,-0.006938636377911405,-0.3092151525473006,-0.3805883538277149,-0.053480083423519786,-0.02626538571143554,-0.04220987974491001
